id,date,city,country,temperature_c,humidity_%,wind_speed_kmh,weather
3911,2024-06-11 22:00:00,Auckland,NZ,10.0,83,32.1,Sunny
3912,2024-06-11 23:00:00,Wellington,NZ,12.4,43,8.7,Rainy
3913,2024-06-12 00:00:00,Palmerston North,NZ,9.0,86,32.5,Foggy
3914,2024-06-12 01:00:00,Palmerston North,NZ,29.2,75,5.0,Snowy
3915,2024-06-12 02:00:00,Palmerston North,NZ,15.5,73,20.5,Sunny
3916,2024-06-12 03:00:00,Tauranga,NZ,29.7,99,26.5,Cloudy
3917,2024-06-12 04:00:00,Dunedin,NZ,16.7,53,27.8,Rainy
3918,2024-06-12 05:00:00,Hamilton,NZ,9.5,78,14.3,Sunny
3919,2024-06-12 06:00:00,Christchurch,NZ,15.3,93,21.2,Foggy
3920,2024-06-12 07:00:00,Dunedin,NZ,21.6,76,13.9,Sunny
3921,2024-06-12 08:00:00,Dunedin,NZ,29.7,63,24.8,Sunny
3922,2024-06-12 09:00:00,Palmerston North,NZ,23.9,75,34.1,Foggy
3923,2024-06-12 10:00:00,Auckland,NZ,8.7,93,10.2,Foggy
3924,2024-06-12 11:00:00,Napier,NZ,23.0,88,38.5,Cloudy
3925,2024-06-12 12:00:00,Auckland,NZ,25.8,98,26.4,Cloudy
3926,2024-06-12 13:00:00,Tauranga,NZ,27.6,66,26.3,Stormy
3927,2024-06-12 14:00:00,Hamilton,NZ,7.7,44,25.1,Stormy
3928,2024-06-12 15:00:00,Wellington,NZ,28.0,77,24.8,Sunny
3929,2024-06-12 16:00:00,Tauranga,NZ,12.8,57,38.6,Foggy
3930,2024-06-12 17:00:00,Auckland,NZ,28.0,64,31.3,Cloudy
3931,2024-06-12 18:00:00,Christchurch,NZ,9.8,98,2.8,Sunny
3932,2024-06-12 19:00:00,Hamilton,NZ,19.2,57,38.5,Stormy
3933,2024-06-12 20:00:00,Wellington,NZ,29.8,54,25.6,Cloudy
3934,2024-06-12 21:00:00,Napier,NZ,6.8,62,16.4,Stormy
3935,2024-06-12 22:00:00,Napier,NZ,18.4,73,1.3,Sunny
3936,2024-06-12 23:00:00,Wellington,NZ,15.7,92,38.7,Rainy
3937,2024-06-13 00:00:00,Wellington,NZ,15.5,70,22.8,Rainy
3938,2024-06-13 01:00:00,Palmerston North,NZ,24.4,91,30.3,Stormy
3939,2024-06-13 02:00:00,Dunedin,NZ,13.2,62,32.4,Foggy
3940,2024-06-13 03:00:00,Tauranga,NZ,21.8,84,2.2,Cloudy
3941,2024-06-13 04:00:00,Wellington,NZ,18.1,53,12.1,Snowy
3942,2024-06-13 05:00:00,Auckland,NZ,7.4,63,9.4,Cloudy
3943,2024-06-13 06:00:00,Auckland,NZ,17.9,83,31.8,Foggy
3944,2024-06-13 07:00:00,Napier,NZ,29.0,49,4.7,Sunny
3945,2024-06-13 08:00:00,Wellington,NZ,21.0,100,27.5,Rainy
3946,2024-06-13 09:00:00,Christchurch,NZ,23.5,72,20.7,Rainy
3947,2024-06-13 10:00:00,Dunedin,NZ,7.1,44,9.8,Rainy
3948,2024-06-13 11:00:00,Dunedin,NZ,7.1,46,26.0,Snowy
3949,2024-06-13 12:00:00,Hamilton,NZ,12.0,74,24.3,Cloudy
3950,2024-06-13 13:00:00,Napier,NZ,7.3,83,26.6,Stormy
3951,2024-06-13 14:00:00,Christchurch,NZ,28.7,58,36.0,Stormy
3952,2024-06-13 15:00:00,Auckland,NZ,15.0,91,39.9,Cloudy
3953,2024-06-13 16:00:00,Hamilton,NZ,23.8,76,5.1,Foggy
3954,2024-06-13 17:00:00,Christchurch,NZ,9.2,84,18.7,Snowy
3955,2024-06-13 18:00:00,Tauranga,NZ,23.8,40,31.5,Snowy
3956,2024-06-13 19:00:00,Tauranga,NZ,11.8,62,21.0,Foggy
3957,2024-06-13 20:00:00,Napier,NZ,13.6,59,17.8,Cloudy
3958,2024-06-13 21:00:00,Hamilton,NZ,14.4,78,9.5,Cloudy
3959,2024-06-13 22:00:00,Napier,NZ,9.9,90,32.8,Cloudy
3960,2024-06-13 23:00:00,Napier,NZ,28.1,82,24.6,Stormy
3961,2024-06-14 00:00:00,Hamilton,NZ,19.8,79,12.6,Stormy
3962,2024-06-14 01:00:00,Auckland,NZ,20.6,83,34.0,Foggy
3963,2024-06-14 02:00:00,Palmerston North,NZ,28.8,80,1.9,Cloudy
3964,2024-06-14 03:00:00,Tauranga,NZ,18.3,79,14.1,Sunny
3965,2024-06-14 04:00:00,Palmerston North,NZ,19.1,43,13.7,Cloudy
3966,2024-06-14 05:00:00,Tauranga,NZ,26.9,44,11.3,Cloudy
3967,2024-06-14 06:00:00,Hamilton,NZ,29.0,90,31.8,Sunny
3968,2024-06-14 07:00:00,Wellington,NZ,22.8,53,17.6,Stormy
3969,2024-06-14 08:00:00,Wellington,NZ,27.3,50,33.8,Rainy
3970,2024-06-14 09:00:00,Palmerston North,NZ,22.3,75,10.2,Cloudy
3971,2024-06-14 10:00:00,Palmerston North,NZ,17.5,83,26.9,Foggy
3972,2024-06-14 11:00:00,Palmerston North,NZ,8.4,100,22.2,Cloudy
3973,2024-06-14 12:00:00,Tauranga,NZ,8.4,52,29.3,Cloudy
3974,2024-06-14 13:00:00,Tauranga,NZ,25.5,53,26.3,Stormy
3975,2024-06-14 14:00:00,Napier,NZ,28.5,66,36.6,Foggy
3976,2024-06-14 15:00:00,Napier,NZ,21.1,40,17.1,Sunny
3977,2024-06-14 16:00:00,Palmerston North,NZ,26.6,66,12.5,Sunny
3978,2024-06-14 17:00:00,Dunedin,NZ,5.9,65,25.3,Cloudy
3979,2024-06-14 18:00:00,Christchurch,NZ,10.4,43,33.4,Foggy
3980,2024-06-14 19:00:00,Dunedin,NZ,27.6,70,23.7,Snowy
3981,2024-06-14 20:00:00,Napier,NZ,9.8,44,20.2,Cloudy
3982,2024-06-14 21:00:00,Dunedin,NZ,27.0,90,31.0,Cloudy
3983,2024-06-14 22:00:00,Hamilton,NZ,21.7,82,35.4,Sunny
3984,2024-06-14 23:00:00,Tauranga,NZ,7.1,93,35.4,Foggy
3985,2024-06-15 00:00:00,Napier,NZ,24.1,58,33.7,Rainy
3986,2024-06-15 01:00:00,Christchurch,NZ,9.2,42,6.0,Cloudy
3987,2024-06-15 02:00:00,Tauranga,NZ,26.3,66,21.6,Cloudy
3988,2024-06-15 03:00:00,Palmerston North,NZ,23.9,50,32.9,Stormy
3989,2024-06-15 04:00:00,Palmerston North,NZ,10.0,86,26.5,Sunny
3990,2024-06-15 05:00:00,Auckland,NZ,12.9,63,4.7,Snowy
3991,2024-06-15 06:00:00,Hamilton,NZ,6.5,56,3.3,Foggy
3992,2024-06-15 07:00:00,Palmerston North,NZ,26.0,81,33.0,Cloudy
3993,2024-06-15 08:00:00,Napier,NZ,27.0,46,22.3,Stormy
3994,2024-06-15 09:00:00,Napier,NZ,21.7,62,5.9,Cloudy
3995,2024-06-15 10:00:00,Wellington,NZ,29.3,86,0.8,Foggy
3996,2024-06-15 11:00:00,Christchurch,NZ,12.4,47,1.7,Cloudy
3997,2024-06-15 12:00:00,Tauranga,NZ,10.3,99,13.2,Foggy
3998,2024-06-15 13:00:00,Napier,NZ,14.8,94,38.3,Sunny
3999,2024-06-15 14:00:00,Dunedin,NZ,14.7,78,24.8,Cloudy
4000,2024-06-15 15:00:00,Wellington,NZ,5.8,91,22.4,Foggy
4001,2024-06-15 16:00:00,Christchurch,NZ,6.4,61,4.0,Stormy
4002,2024-06-15 17:00:00,Palmerston North,NZ,22.7,52,22.1,Cloudy
4003,2024-06-15 18:00:00,Wellington,NZ,22.1,61,11.3,Snowy
4004,2024-06-15 19:00:00,Hamilton,NZ,12.8,68,17.1,Sunny
4005,2024-06-15 20:00:00,Hamilton,NZ,25.0,85,23.9,Sunny
4006,2024-06-15 21:00:00,Palmerston North,NZ,16.7,64,7.3,Snowy
4007,2024-06-15 22:00:00,Palmerston North,NZ,14.9,40,3.0,Sunny
4008,2024-06-15 23:00:00,Palmerston North,NZ,14.3,77,6.9,Stormy
4009,2024-06-16 00:00:00,Palmerston North,NZ,7.4,65,16.8,Cloudy
4010,2024-06-16 01:00:00,Christchurch,NZ,20.4,96,13.6,Stormy
4011,2024-06-16 02:00:00,Tauranga,NZ,24.0,96,38.0,Snowy
4012,2024-06-16 03:00:00,Palmerston North,NZ,10.2,65,4.9,Snowy
4013,2024-06-16 04:00:00,Dunedin,NZ,5.4,42,6.5,Cloudy
4014,2024-06-16 05:00:00,Napier,NZ,12.2,83,6.6,Rainy
4015,2024-06-16 06:00:00,Dunedin,NZ,24.8,76,18.6,Cloudy
4016,2024-06-16 07:00:00,Hamilton,NZ,12.9,55,6.1,Foggy
4017,2024-06-16 08:00:00,Wellington,NZ,27.9,82,11.4,Sunny
4018,2024-06-16 09:00:00,Dunedin,NZ,19.3,88,20.3,Rainy
4019,2024-06-16 10:00:00,Hamilton,NZ,5.1,80,24.8,Stormy
4020,2024-06-16 11:00:00,Hamilton,NZ,17.9,72,30.0,Sunny
4021,2024-06-16 12:00:00,Christchurch,NZ,15.4,73,24.7,Cloudy
4022,2024-06-16 13:00:00,Tauranga,NZ,24.9,60,11.3,Sunny
4023,2024-06-16 14:00:00,Hamilton,NZ,25.2,97,32.1,Snowy
4024,2024-06-16 15:00:00,Christchurch,NZ,25.0,87,36.7,Foggy
4025,2024-06-16 16:00:00,Christchurch,NZ,27.0,79,15.8,Snowy
4026,2024-06-16 17:00:00,Palmerston North,NZ,17.9,70,10.0,Stormy
4027,2024-06-16 18:00:00,Hamilton,NZ,22.9,55,5.6,Foggy
4028,2024-06-16 19:00:00,Napier,NZ,10.6,90,39.9,Rainy
4029,2024-06-16 20:00:00,Hamilton,NZ,15.0,56,35.0,Foggy
4030,2024-06-16 21:00:00,Hamilton,NZ,7.9,86,12.6,Foggy
4031,2024-06-16 22:00:00,Dunedin,NZ,7.7,46,0.9,Sunny
4032,2024-06-16 23:00:00,Hamilton,NZ,16.3,91,36.8,Cloudy
4033,2024-06-17 00:00:00,Napier,NZ,19.8,41,34.6,Snowy
4034,2024-06-17 01:00:00,Auckland,NZ,26.1,51,10.4,Foggy
4035,2024-06-17 02:00:00,Hamilton,NZ,24.3,93,24.2,Stormy
4036,2024-06-17 03:00:00,Christchurch,NZ,26.7,80,16.0,Snowy
4037,2024-06-17 04:00:00,Christchurch,NZ,10.7,70,24.7,Sunny
4038,2024-06-17 05:00:00,Tauranga,NZ,17.9,96,36.2,Rainy
4039,2024-06-17 06:00:00,Wellington,NZ,12.9,92,0.8,Rainy
4040,2024-06-17 07:00:00,Dunedin,NZ,25.5,100,10.5,Foggy
4041,2024-06-17 08:00:00,Wellington,NZ,7.4,51,13.5,Rainy
4042,2024-06-17 09:00:00,Dunedin,NZ,7.6,83,31.8,Sunny
4043,2024-06-17 10:00:00,Tauranga,NZ,13.7,43,11.0,Cloudy
4044,2024-06-17 11:00:00,Wellington,NZ,23.3,75,23.2,Snowy
4045,2024-06-17 12:00:00,Napier,NZ,9.3,71,36.8,Rainy
4046,2024-06-17 13:00:00,Napier,NZ,20.4,65,16.1,Stormy
4047,2024-06-17 14:00:00,Napier,NZ,28.8,71,7.8,Foggy
4048,2024-06-17 15:00:00,Napier,NZ,9.9,68,24.6,Snowy
4049,2024-06-17 16:00:00,Tauranga,NZ,12.4,100,38.3,Stormy
4050,2024-06-17 17:00:00,Dunedin,NZ,26.8,86,26.2,Sunny
4051,2024-06-17 18:00:00,Dunedin,NZ,27.9,82,6.7,Sunny
4052,2024-06-17 19:00:00,Hamilton,NZ,25.1,59,11.7,Sunny
4053,2024-06-17 20:00:00,Dunedin,NZ,20.3,93,4.7,Cloudy
4054,2024-06-17 21:00:00,Wellington,NZ,21.0,67,25.2,Sunny
4055,2024-06-17 22:00:00,Tauranga,NZ,29.3,44,30.9,Foggy
4056,2024-06-17 23:00:00,Wellington,NZ,22.7,88,32.9,Snowy
4057,2024-06-18 00:00:00,Palmerston North,NZ,6.4,79,26.0,Cloudy
4058,2024-06-18 01:00:00,Auckland,NZ,28.6,91,17.0,Rainy
4059,2024-06-18 02:00:00,Hamilton,NZ,29.2,46,26.4,Sunny
4060,2024-06-18 03:00:00,Auckland,NZ,27.6,97,34.5,Snowy
4061,2024-06-18 04:00:00,Dunedin,NZ,6.5,94,28.7,Rainy
4062,2024-06-18 05:00:00,Napier,NZ,22.0,46,16.9,Foggy
4063,2024-06-18 06:00:00,Napier,NZ,13.6,76,5.6,Rainy
4064,2024-06-18 07:00:00,Palmerston North,NZ,8.0,49,34.2,Rainy
4065,2024-06-18 08:00:00,Wellington,NZ,18.6,95,13.6,Snowy
4066,2024-06-18 09:00:00,Palmerston North,NZ,5.6,53,31.6,Sunny
4067,2024-06-18 10:00:00,Christchurch,NZ,25.7,41,25.3,Foggy
4068,2024-06-18 11:00:00,Napier,NZ,5.8,52,10.0,Sunny
4069,2024-06-18 12:00:00,Napier,NZ,8.9,70,25.5,Stormy
4070,2024-06-18 13:00:00,Auckland,NZ,6.8,84,11.1,Stormy
4071,2024-06-18 14:00:00,Hamilton,NZ,28.7,84,20.1,Stormy
4072,2024-06-18 15:00:00,Napier,NZ,26.1,76,27.0,Rainy
4073,2024-06-18 16:00:00,Tauranga,NZ,15.1,47,15.0,Rainy
4074,2024-06-18 17:00:00,Dunedin,NZ,15.7,50,23.8,Stormy
4075,2024-06-18 18:00:00,Christchurch,NZ,29.4,92,22.7,Sunny
4076,2024-06-18 19:00:00,Auckland,NZ,14.3,45,14.9,Snowy
4077,2024-06-18 20:00:00,Auckland,NZ,24.0,78,3.5,Snowy
4078,2024-06-18 21:00:00,Tauranga,NZ,22.8,90,2.6,Sunny
4079,2024-06-18 22:00:00,Wellington,NZ,10.2,44,28.1,Snowy
4080,2024-06-18 23:00:00,Tauranga,NZ,17.3,44,11.8,Cloudy
4081,2024-06-19 00:00:00,Palmerston North,NZ,11.7,86,20.0,Rainy
4082,2024-06-19 01:00:00,Tauranga,NZ,12.9,97,19.9,Cloudy
4083,2024-06-19 02:00:00,Napier,NZ,15.9,100,4.8,Stormy
4084,2024-06-19 03:00:00,Tauranga,NZ,28.5,58,28.6,Cloudy
4085,2024-06-19 04:00:00,Tauranga,NZ,16.9,79,31.9,Sunny
4086,2024-06-19 05:00:00,Hamilton,NZ,5.6,61,27.7,Cloudy
4087,2024-06-19 06:00:00,Auckland,NZ,14.4,46,25.5,Foggy
4088,2024-06-19 07:00:00,Christchurch,NZ,13.5,63,6.2,Foggy
4089,2024-06-19 08:00:00,Christchurch,NZ,17.5,71,23.1,Stormy
4090,2024-06-19 09:00:00,Hamilton,NZ,20.6,41,1.7,Stormy
4091,2024-06-19 10:00:00,Christchurch,NZ,11.7,57,26.8,Snowy
4092,2024-06-19 11:00:00,Tauranga,NZ,25.6,49,23.5,Sunny
4093,2024-06-19 12:00:00,Napier,NZ,26.5,49,18.7,Stormy
4094,2024-06-19 13:00:00,Napier,NZ,10.7,47,9.2,Foggy
4095,2024-06-19 14:00:00,Tauranga,NZ,8.7,59,11.8,Cloudy
4096,2024-06-19 15:00:00,Auckland,NZ,12.9,77,26.3,Cloudy
4097,2024-06-19 16:00:00,Napier,NZ,6.9,92,8.2,Snowy
4098,2024-06-19 17:00:00,Christchurch,NZ,9.3,100,8.9,Snowy
4099,2024-06-19 18:00:00,Palmerston North,NZ,26.3,74,8.9,Foggy
4100,2024-06-19 19:00:00,Palmerston North,NZ,10.9,93,1.7,Snowy
4101,2024-06-19 20:00:00,Dunedin,NZ,26.8,71,33.3,Cloudy
4102,2024-06-19 21:00:00,Tauranga,NZ,29.7,50,27.9,Stormy
4103,2024-06-19 22:00:00,Auckland,NZ,28.3,95,10.3,Snowy
4104,2024-06-19 23:00:00,Hamilton,NZ,15.4,61,12.6,Snowy
4105,2024-06-20 00:00:00,Hamilton,NZ,13.1,44,0.8,Foggy
4106,2024-06-20 01:00:00,Napier,NZ,25.4,43,3.0,Cloudy
4107,2024-06-20 02:00:00,Tauranga,NZ,28.5,93,33.4,Cloudy
4108,2024-06-20 03:00:00,Wellington,NZ,25.6,72,2.6,Cloudy
4109,2024-06-20 04:00:00,Christchurch,NZ,8.6,56,22.2,Foggy
4110,2024-06-20 05:00:00,Palmerston North,NZ,10.4,78,34.6,Sunny
4111,2024-06-20 06:00:00,Wellington,NZ,13.1,54,2.5,Stormy
4112,2024-06-20 07:00:00,Christchurch,NZ,17.2,94,34.6,Sunny
4113,2024-06-20 08:00:00,Auckland,NZ,25.0,70,22.6,Stormy
4114,2024-06-20 09:00:00,Palmerston North,NZ,15.1,75,17.1,Snowy
4115,2024-06-20 10:00:00,Napier,NZ,18.4,51,1.1,Stormy
4116,2024-06-20 11:00:00,Hamilton,NZ,16.1,90,8.5,Rainy
4117,2024-06-20 12:00:00,Dunedin,NZ,10.1,59,22.5,Cloudy
4118,2024-06-20 13:00:00,Dunedin,NZ,19.4,84,9.4,Snowy
4119,2024-06-20 14:00:00,Wellington,NZ,10.8,88,37.9,Rainy
4120,2024-06-20 15:00:00,Dunedin,NZ,25.7,64,12.6,Sunny
4121,2024-06-20 16:00:00,Wellington,NZ,20.0,76,30.3,Sunny
4122,2024-06-20 17:00:00,Tauranga,NZ,21.8,100,18.9,Sunny
4123,2024-06-20 18:00:00,Tauranga,NZ,19.4,49,17.3,Foggy
4124,2024-06-20 19:00:00,Hamilton,NZ,29.6,79,35.9,Rainy
4125,2024-06-20 20:00:00,Dunedin,NZ,21.5,60,26.8,Stormy
4126,2024-06-20 21:00:00,Palmerston North,NZ,15.7,52,20.2,Stormy
4127,2024-06-20 22:00:00,Wellington,NZ,19.4,98,16.4,Sunny
4128,2024-06-20 23:00:00,Dunedin,NZ,12.9,71,20.6,Cloudy
4129,2024-06-21 00:00:00,Napier,NZ,19.6,66,35.4,Stormy
4130,2024-06-21 01:00:00,Wellington,NZ,11.2,96,32.0,Snowy
4131,2024-06-21 02:00:00,Napier,NZ,16.3,71,5.5,Cloudy
4132,2024-06-21 03:00:00,Wellington,NZ,14.5,70,23.2,Sunny
4133,2024-06-21 04:00:00,Auckland,NZ,10.8,94,7.7,Foggy
4134,2024-06-21 05:00:00,Auckland,NZ,24.8,84,39.9,Cloudy
4135,2024-06-21 06:00:00,Wellington,NZ,10.7,58,13.8,Cloudy
4136,2024-06-21 07:00:00,Auckland,NZ,29.0,47,0.7,Snowy
4137,2024-06-21 08:00:00,Christchurch,NZ,10.9,59,14.9,Stormy
4138,2024-06-21 09:00:00,Palmerston North,NZ,22.9,75,17.7,Stormy
4139,2024-06-21 10:00:00,Tauranga,NZ,29.2,41,31.5,Snowy
4140,2024-06-21 11:00:00,Dunedin,NZ,27.2,59,28.1,Foggy
4141,2024-06-21 12:00:00,Hamilton,NZ,21.9,59,10.2,Stormy
4142,2024-06-21 13:00:00,Wellington,NZ,10.4,82,37.1,Cloudy
4143,2024-06-21 14:00:00,Hamilton,NZ,14.5,96,13.7,Rainy
4144,2024-06-21 15:00:00,Dunedin,NZ,24.3,91,31.6,Stormy
4145,2024-06-21 16:00:00,Christchurch,NZ,13.9,41,14.5,Rainy
4146,2024-06-21 17:00:00,Hamilton,NZ,26.1,90,1.7,Snowy
4147,2024-06-21 18:00:00,Napier,NZ,11.6,44,23.9,Snowy
4148,2024-06-21 19:00:00,Tauranga,NZ,16.8,52,16.7,Sunny
4149,2024-06-21 20:00:00,Christchurch,NZ,16.5,69,34.3,Sunny
4150,2024-06-21 21:00:00,Christchurch,NZ,22.6,87,6.0,Foggy
4151,2024-06-21 22:00:00,Napier,NZ,26.1,68,21.9,Cloudy
4152,2024-06-21 23:00:00,Wellington,NZ,23.2,70,17.9,Stormy
4153,2024-06-22 00:00:00,Palmerston North,NZ,24.4,71,3.7,Sunny
4154,2024-06-22 01:00:00,Palmerston North,NZ,17.4,71,5.4,Cloudy
4155,2024-06-22 02:00:00,Napier,NZ,5.6,57,11.8,Stormy
4156,2024-06-22 03:00:00,Dunedin,NZ,25.6,97,7.9,Stormy
4157,2024-06-22 04:00:00,Hamilton,NZ,15.8,97,20.7,Cloudy
4158,2024-06-22 05:00:00,Napier,NZ,24.0,65,24.1,Stormy
4159,2024-06-22 06:00:00,Palmerston North,NZ,11.0,48,31.9,Rainy
4160,2024-06-22 07:00:00,Auckland,NZ,13.9,96,33.5,Sunny
4161,2024-06-22 08:00:00,Palmerston North,NZ,10.1,69,5.7,Sunny
4162,2024-06-22 09:00:00,Wellington,NZ,22.4,88,30.2,Foggy
4163,2024-06-22 10:00:00,Napier,NZ,11.2,92,5.3,Sunny
4164,2024-06-22 11:00:00,Palmerston North,NZ,9.5,84,2.9,Cloudy
4165,2024-06-22 12:00:00,Wellington,NZ,10.3,71,17.4,Stormy
4166,2024-06-22 13:00:00,Christchurch,NZ,24.1,43,22.4,Foggy
4167,2024-06-22 14:00:00,Palmerston North,NZ,24.7,71,19.4,Rainy
4168,2024-06-22 15:00:00,Hamilton,NZ,8.9,44,16.9,Foggy
4169,2024-06-22 16:00:00,Dunedin,NZ,23.5,81,37.0,Foggy
4170,2024-06-22 17:00:00,Hamilton,NZ,9.0,67,7.5,Rainy
4171,2024-06-22 18:00:00,Auckland,NZ,9.1,55,8.5,Cloudy
4172,2024-06-22 19:00:00,Wellington,NZ,26.7,72,22.0,Rainy
4173,2024-06-22 20:00:00,Tauranga,NZ,8.7,92,14.1,Sunny
4174,2024-06-22 21:00:00,Hamilton,NZ,13.2,68,21.4,Cloudy
4175,2024-06-22 22:00:00,Auckland,NZ,27.2,41,38.2,Rainy
4176,2024-06-22 23:00:00,Dunedin,NZ,18.3,100,1.6,Rainy
4177,2024-06-23 00:00:00,Wellington,NZ,27.7,72,4.6,Cloudy
4178,2024-06-23 01:00:00,Napier,NZ,10.8,94,8.9,Stormy
4179,2024-06-23 02:00:00,Auckland,NZ,6.2,94,29.8,Snowy
4180,2024-06-23 03:00:00,Christchurch,NZ,12.9,76,33.9,Sunny
4181,2024-06-23 04:00:00,Christchurch,NZ,5.9,86,13.2,Foggy
4182,2024-06-23 05:00:00,Dunedin,NZ,10.1,48,29.4,Foggy
4183,2024-06-23 06:00:00,Tauranga,NZ,13.0,92,22.9,Foggy
4184,2024-06-23 07:00:00,Wellington,NZ,7.8,58,31.9,Foggy
4185,2024-06-23 08:00:00,Palmerston North,NZ,10.7,87,34.3,Cloudy
4186,2024-06-23 09:00:00,Christchurch,NZ,11.6,91,10.1,Snowy
4187,2024-06-23 10:00:00,Christchurch,NZ,12.7,50,17.5,Rainy
4188,2024-06-23 11:00:00,Dunedin,NZ,28.2,86,2.8,Stormy
4189,2024-06-23 12:00:00,Napier,NZ,25.8,67,4.8,Cloudy
4190,2024-06-23 13:00:00,Auckland,NZ,19.5,61,31.0,Cloudy
4191,2024-06-23 14:00:00,Christchurch,NZ,19.6,91,33.9,Rainy
4192,2024-06-23 15:00:00,Tauranga,NZ,6.5,84,17.9,Cloudy
4193,2024-06-23 16:00:00,Dunedin,NZ,16.7,89,7.0,Snowy
4194,2024-06-23 17:00:00,Wellington,NZ,27.7,64,31.0,Snowy
4195,2024-06-23 18:00:00,Auckland,NZ,8.3,71,3.6,Stormy
4196,2024-06-23 19:00:00,Tauranga,NZ,8.9,85,3.3,Snowy
4197,2024-06-23 20:00:00,Tauranga,NZ,15.5,71,27.4,Foggy
4198,2024-06-23 21:00:00,Napier,NZ,26.5,54,23.8,Rainy
4199,2024-06-23 22:00:00,Dunedin,NZ,26.8,42,5.9,Foggy
4200,2024-06-23 23:00:00,Christchurch,NZ,11.8,89,13.5,Rainy
4201,2024-06-24 00:00:00,Christchurch,NZ,13.5,84,27.7,Snowy
4202,2024-06-24 01:00:00,Wellington,NZ,9.6,93,38.1,Sunny
4203,2024-06-24 02:00:00,Wellington,NZ,20.9,43,36.9,Sunny
4204,2024-06-24 03:00:00,Dunedin,NZ,11.0,66,28.6,Sunny
4205,2024-06-24 04:00:00,Hamilton,NZ,16.7,64,12.5,Sunny
4206,2024-06-24 05:00:00,Hamilton,NZ,25.1,72,7.0,Stormy
4207,2024-06-24 06:00:00,Christchurch,NZ,28.5,41,32.8,Cloudy
4208,2024-06-24 07:00:00,Wellington,NZ,9.7,53,5.1,Cloudy
4209,2024-06-24 08:00:00,Auckland,NZ,5.8,87,38.3,Cloudy
4210,2024-06-24 09:00:00,Hamilton,NZ,18.7,50,1.9,Rainy
4211,2024-06-24 10:00:00,Auckland,NZ,24.4,86,39.7,Cloudy
4212,2024-06-24 11:00:00,Christchurch,NZ,18.5,78,1.0,Stormy
4213,2024-06-24 12:00:00,Tauranga,NZ,23.5,43,24.8,Foggy
4214,2024-06-24 13:00:00,Auckland,NZ,13.5,58,2.6,Stormy
4215,2024-06-24 14:00:00,Hamilton,NZ,22.6,49,9.0,Foggy
4216,2024-06-24 15:00:00,Christchurch,NZ,5.5,83,13.5,Stormy
4217,2024-06-24 16:00:00,Wellington,NZ,15.0,64,22.2,Snowy
4218,2024-06-24 17:00:00,Wellington,NZ,14.4,45,38.3,Snowy
4219,2024-06-24 18:00:00,Palmerston North,NZ,26.6,61,11.2,Foggy
4220,2024-06-24 19:00:00,Palmerston North,NZ,8.5,42,23.4,Rainy
4221,2024-06-24 20:00:00,Tauranga,NZ,5.8,74,27.3,Foggy
4222,2024-06-24 21:00:00,Auckland,NZ,12.0,79,5.3,Stormy
4223,2024-06-24 22:00:00,Wellington,NZ,19.1,81,30.6,Stormy
4224,2024-06-24 23:00:00,Dunedin,NZ,5.9,67,30.5,Rainy
4225,2024-06-25 00:00:00,Wellington,NZ,27.7,76,9.3,Stormy
4226,2024-06-25 01:00:00,Tauranga,NZ,10.7,83,35.2,Rainy
4227,2024-06-25 02:00:00,Dunedin,NZ,14.2,62,3.7,Stormy
4228,2024-06-25 03:00:00,Palmerston North,NZ,5.0,52,20.5,Cloudy
4229,2024-06-25 04:00:00,Christchurch,NZ,13.3,61,28.8,Sunny
4230,2024-06-25 05:00:00,Dunedin,NZ,18.1,86,23.6,Sunny
4231,2024-06-25 06:00:00,Dunedin,NZ,20.2,50,20.2,Cloudy
4232,2024-06-25 07:00:00,Hamilton,NZ,11.4,44,15.9,Snowy
4233,2024-06-25 08:00:00,Auckland,NZ,14.5,55,38.5,Foggy
4234,2024-06-25 09:00:00,Palmerston North,NZ,19.6,56,11.4,Stormy
4235,2024-06-25 10:00:00,Tauranga,NZ,17.0,68,14.4,Foggy
4236,2024-06-25 11:00:00,Napier,NZ,26.8,53,5.5,Rainy
4237,2024-06-25 12:00:00,Tauranga,NZ,5.3,57,17.1,Sunny
4238,2024-06-25 13:00:00,Palmerston North,NZ,19.0,98,13.3,Snowy
4239,2024-06-25 14:00:00,Palmerston North,NZ,15.9,43,26.6,Sunny
4240,2024-06-25 15:00:00,Wellington,NZ,21.7,84,29.6,Cloudy
4241,2024-06-25 16:00:00,Christchurch,NZ,5.9,46,12.3,Rainy
4242,2024-06-25 17:00:00,Napier,NZ,22.6,89,39.1,Stormy
4243,2024-06-25 18:00:00,Christchurch,NZ,14.2,46,29.4,Rainy
4244,2024-06-25 19:00:00,Dunedin,NZ,15.6,82,29.2,Sunny
4245,2024-06-25 20:00:00,Napier,NZ,7.6,72,19.7,Snowy
4246,2024-06-25 21:00:00,Wellington,NZ,9.9,60,22.7,Snowy
4247,2024-06-25 22:00:00,Tauranga,NZ,22.6,67,19.8,Cloudy
4248,2024-06-25 23:00:00,Palmerston North,NZ,5.8,88,23.6,Stormy
4249,2024-06-26 00:00:00,Auckland,NZ,8.6,95,20.7,Cloudy
4250,2024-06-26 01:00:00,Palmerston North,NZ,12.5,76,2.7,Snowy
4251,2024-06-26 02:00:00,Auckland,NZ,28.8,71,13.9,Cloudy
